Data,Contagem de Minutos em movimento,Calorias (kcal),Distância (m),Pontos cardio,Minutos de cardio,Frequência cardíaca média (bpm),Frequência cardíaca máxima (bpm),Frequência cardíaca mínima (bpm),Latitude mínima (graus),Longitude mínima (graus),Latitude máxima (graus),Longitude máxima (graus),Velocidade média (m/s),Velocidade máxima (m/s),Velocidade mínima (m/s),Contagem de passos,Peso médio (kg),Peso máximo (kg),Peso mínimo (kg),Duração de Bicicleta (ms),Duração de Inativa (ms),Duração de Caminhada (ms),Duração de Corrida (ms),Duração de Patinete (ms),Duração de Outra (ms)
2022-04-03,62,1734.1998623284162,2323.558156788349,3.0,3,79.4360544217687,115.0,49.0,-23.42046356201172,-52.028846740722656,-23.38475227355957,-51.94776153564453,0.24873742919860345,1.2329305410385132,0.0,3644,,,,,,3606802,,,780000
2022-04-04,136,1846.057617916343,3485.093150615692,50.0,50,83.12646793134599,110.0,61.0,-23.414844512939453,-51.948081970214844,-23.40311622619629,-51.9383430480957,0.3898467015599515,2.8545165061950684,0.0021535579580813646,4371,,,,2486355,,3109961,,,2400000
2022-04-05,37,1623.0680376229072,758.673978805542,18.0,18,82.28512396694215,132.0,60.0,,,,,0.27203129041928764,1.1027491092681885,0.0026086957659572363,1849,,,,556164,,600747,,,900000
2022-04-06,47,1668.347855719247,2713.549885928631,23.0,23,73.80538662033015,110.0,62.0,-23.40410804748535,-51.93898391723633,-23.40317153930664,-51.93825149536133,0.6401735526828981,4.126044273376465,0.005693581886589527,2107,,,,1281002,,1362140,,,
2022-04-07,48,1662.2519778102806,3453.7933654785156,21.0,21,83.03629032258064,108.0,58.0,-23.41473388671875,-51.94807815551758,-23.404508590698242,-51.93948745727539,0.317179084634789,4.17346715927124,0.00697278929874301,1267,,,,1338888,,981800,,,1020000
2022-04-08,91,1681.3965892409656,2489.090799331665,3.0,3,75.69187675070027,122.0,52.0,-23.443035125732422,-51.94807052612305,-23.414710998535156,-51.91689682006836,0.4791793685099644,2.5867862701416016,0.011326860636472702,3806,,,,,,2754449,,,2220000
2022-04-09,28,1592.6856020884998,1190.923692703247,,,76.62390029325513,98.0,64.0,-23.414932250976562,-51.94898986816406,-23.414278030395508,-51.947845458984375,0.24672240229701084,1.7124732732772827,0.0,2126,,,,,,1307837,,,
2022-04-10,9,1551.0974693701446,12.19193321466446,1.0,1,63.91678674351585,98.0,51.0,,,,,0.6505245301805578,1.214792013168335,1.390820398228243E-4,18,,,,,,524516,,,
2022-04-11,132,1571.7108710365865,1415.0185070037842,4.0,4,74.74526156178923,116.0,57.0,-23.414716720581055,-52.50014877319336,-23.19915199279785,-51.946739196777344,0.17461114002936964,1.4624998569488525,0.0,2321,,,,,,694182,,,7200000
2022-04-12,113,1707.8050544191535,3235.6998302936554,4.0,4,77.53966597077245,127.0,47.0,,,,,0.34797721203756643,1.4958326816558838,0.0,4724,,,,,,3160196,,,3840000
2022-04-13,126,1822.0016335343098,2781.069188117981,57.0,57,78.60834502103786,120.0,51.0,-23.4150447845459,-51.948177337646484,-23.40299415588379,-51.93849563598633,0.3515747942095806,5.057348728179932,0.0,3518,,,,2641372,,2504484,,,2400000
2022-04-14,145,1833.476738126617,2351.5473791360855,47.0,47,77.9609756097561,135.0,52.0,-23.414810180664062,-51.94789123535156,-23.41269874572754,-51.942203521728516,0.14404799578183822,0.9381140470504761,0.0,3404,,,,1063485,,3712887,,,4320000
2022-04-15,37,1563.9951579396377,1167.2011988162994,,,75.51262272089761,111.0,52.0,-23.41482162475586,-51.948123931884766,-23.412870407104492,-51.94383239746094,0.2692952250458965,2.699625015258789,0.009020902216434479,1441,,,,,,471570,90580,,1500000
2022-04-16,142,1664.4611753798606,1532.5685548782349,3.0,3,79.53963838664812,126.0,50.0,-23.41997528076172,-51.93317794799805,-23.418718338012695,-51.93165588378906,0.7816892814283013,9.64484691619873,0.0,2237,,,,,,2299749,,,6180000
2022-04-17,103,1694.1565515954603,2188.8428040742874,,,74.96870653685674,116.0,55.0,-23.42092514038086,-51.92633056640625,-23.420867919921875,-51.92622375488281,0.40110324305752487,0.8950827121734619,0.2510583996772766,3337,,,,,,2827513,,,3900000
2022-04-18,100,1695.8462008914885,1136.3526635169983,29.0,29,76.1448565430371,118.0,50.0,-23.4156551361084,-51.94801712036133,-23.405851364135742,-51.93967056274414,0.4489003000973341,3.024130344390869,0.3033622205257416,1577,,,,1541926,,725419,,,3840000
2022-04-19,273,1931.172679405074,4017.161021232605,68.0,68,78.45766270118965,140.0,48.0,-23.42039680480957,-51.97035217285156,-23.403127670288086,-51.936927795410156,1.0223429740842387,4.58593225479126,0.02510574832558632,5629,,,,2146824,,3812199,,,10500000
2022-04-20,110,1699.3243912249482,1301.7391281723976,22.0,22,80.1510090466249,139.0,55.0,-23.414798736572266,-51.94807434082031,-23.41437530517578,-51.94746780395508,0.3592300509690501,1.0738046169281006,0.057144757360219955,1939,,,,1416603,,1531128,,,4260000
2022-04-21,109,1739.3005930559052,2187.7643308639526,,,78.75625869262865,137.0,47.0,-23.41490936279297,-51.948062896728516,-23.414560317993164,-51.9469108581543,0.3885321938989611,1.1130599975585938,0.03955363482236862,3411,,,,,,3878621,,,4740000
2022-04-22,261,1874.153368360452,8185.486892938614,8.0,8,80.30076495132128,167.0,47.0,,,,,0.3457395615829167,1.486167550086975,0.2510583996772766,11875,,,,,,9099475,,,7680000
2022-04-23,221,1796.2648016634087,6439.568522930145,4.0,4,84.16968011126565,136.0,49.0,,,,,0.4251996498400351,4.3780717849731445,0.2615191638469696,9421,,,,,,7380015,,,6240000
2022-04-24,160,1705.7704051629478,3028.6927256584167,2.0,2,82.52922755741128,117.0,53.0,-23.427265167236328,-51.96905517578125,-23.420177459716797,-51.937767028808594,0.42656698039600066,1.7952957153320312,0.2510583996772766,4616,,,,,,3745763,,,6480000
2022-04-25,165,1702.9290291915684,2378.8318746089935,,,77.7841225626741,125.0,55.0,-23.41440200805664,-51.94448471069336,-23.414047241210938,-51.943870544433594,0.41417734993702077,1.2534695863723755,0.06631270051002502,3655,,,,,,3099114,,,6840000
2022-04-26,178,1782.9673974740708,3048.0741448402405,3.0,2,76.58954703832752,120.0,51.0,-23.414716720581055,-51.94798278808594,-23.4132080078125,-51.9471321105957,0.8357563519996791,13.740933418273926,0.04236452281475067,4557,,,,,,4006319,,,8220000
2022-04-27,44,1611.3016095700186,827.8380675315857,12.0,12,77.71767955801106,117.0,56.0,-23.4147891998291,-51.947998046875,-23.411230087280273,-51.939727783203125,0.5581926995857951,5.507524490356445,0.2510583996772766,932,,,,53996,,515339,,,1920000
2022-04-28,60,1618.2303263306253,752.939398765564,17.0,17,83.59569892473118,126.0,54.0,-23.41470718383789,-51.94765853881836,-23.41470718383789,-51.94765853881836,0.3366512697850823,0.7392513155937195,0.2510583996772766,1485,,,,498101,,456939,,,2460000
2022-04-29,152,1678.7458535003861,2333.3419060707092,5.0,5,78.79181245626312,126.0,53.0,,,,,0.6544681832168201,7.18410062789917,0.2510583996772766,3452,,,,,,2677224,,,6240000
2022-04-30,43,1584.0218113018022,937.8293800354004,,,77.09581881533101,110.0,47.0,,,,,0.8514572192815032,7.23167610168457,0.3033622205257416,1438,,,,,,840000,,,2220000
2022-05-01,174,1726.9747667012068,5816.501682281494,49.0,49,76.87394957983193,117.0,51.0,,,,,0.4778546756608278,1.0870784521102905,0.2510583996772766,7751,,,,,,4453636,,,6720000
2022-05-02,117,1762.3641889275195,2174.3173999786377,26.0,26,78.03918824352694,126.0,48.0,-23.414445877075195,-51.94695281982422,-23.40350341796875,-51.939117431640625,0.4819019545253126,2.740445613861084,0.030441055074334145,2968,,,,944860,,3393413,,,3000000
2022-05-03,21,1589.9524358416954,831.251617193222,,,75.73899371069183,113.0,54.0,,,,,0.3191210555731317,0.8554348945617676,0.2615191638469696,1295,,,,,,1038262,,,660000
2022-05-04,93,1743.9334219282534,1443.464593887329,28.0,28,74.23521224773835,118.0,49.0,-23.417287826538086,-51.947750091552734,-23.41340446472168,-51.938289642333984,0.4544716463437724,5.403364181518555,0.2719799280166626,2202,,,,1707217,,1946912,,,2220000
2022-05-05,40,1583.426405516607,324.0,5.0,5,73.10991105463786,107.0,55.0,-23.414766311645508,-51.9481086730957,-23.413042068481445,-51.947574615478516,0.4082916808246683,1.3541187047958374,0.2510583996772766,500,,,,,,1133438,,,1560000
2022-05-06,73,1626.73375365612,918.9002252817154,,,75.00345622119816,119.0,47.0,,,,,0.5550196768634028,1.7878623008728027,0.2510583996772766,1421,,,,,,1660805,,,3060000
2022-05-07,79,1659.843789565749,1747.9354580044746,2.0,2,74.47633959638135,114.0,42.0,,,,,0.38253395441682453,1.304731845855713,0.2510583996772766,2710,,,,,,1577351,,,3420000
2022-05-08,221,1880.866231427797,5131.151968598366,2.0,2,79.15542420027816,157.0,48.0,-23.421791076660156,-51.92768478393555,-23.419479370117188,-51.900535583496094,0.45290547947672233,3.0,0.2510583996772766,7799,,,,,,7105172,,,7560000
2022-05-09,60,1588.863284898344,1080.1715693473816,,,77.27155771905424,118.0,51.0,,,,,0.44048460543755363,1.0464953184127808,0.3091096878051758,1681,,,,,,1103869,,,2580000
2022-05-10,62,1527.7526457947395,848.0,,,74.4203354297694,115.0,50.0,,,,,0.3594294488430023,0.3594294488430023,0.3594294488430023,1302,,,,,,84811,,,3720000
2022-05-11,151,1834.7665806091543,2238.0544147491455,53.0,53,76.8915620641562,119.0,47.0,-23.414775848388672,-51.94808578491211,-23.40279769897461,-51.93822479248047,0.3917779515534183,3.380211353302002,0.2510583996772766,2764,,,,2136648,,1983247,,,4980000
2022-05-12,171,1810.2978502785743,4135.949254274368,8.0,8,77.36151704940849,121.0,59.0,-23.421634674072266,-51.93346405029297,-23.41826820373535,-51.93178176879883,0.4385541338105611,10.182195663452148,0.046042975038290024,6116,,,,,,5474732,,,5760000
2022-05-13,70,1616.6546909486342,1498.214605331421,,,73.91433566433567,117.0,50.0,,,,,0.4931994348266143,1.387963891029358,0.2510583996772766,2236,,,,,,866723,,,3240000
2022-05-14,123,1737.6195757104772,3346.328391432762,6.0,6,78.26842837273992,135.0,51.0,,,,,0.39791660720445277,2.293898105621338,0.2615191638469696,5041,,,,,,3444260,121261,,1080000
2022-05-15,63,1590.4901913287201,2522.9101588726044,,,85.61487430167598,141.0,52.0,,,,,0.307311531421228,0.5077651739120483,0.2719799280166626,3741,,,,,,746836,,,3300000
2022-05-16,67,1586.3667542284065,1452.3145189285278,,,77.53277545327755,118.0,52.0,,,,,0.27175562966983025,0.9730003476142883,0.0027777778450399637,2236,,,,,,1116670,,,3240000
2022-05-17,50,1718.242449389498,2366.502508163452,11.0,11,102.44685314685314,150.0,47.0,-23.415130615234375,-51.94633102416992,-23.41425323486328,-51.94388198852539,0.13516799253408318,1.4972221851348877,5.070993793196976E-4,3419,,,,,,3986836,,,780000
2022-05-18,150,1680.5482319618786,2495.2980584949255,1.0,1,89.17931754874652,125.0,53.0,,,,,0.15835276185476477,1.0038880109786987,0.0,3801,,,,,,2352105,,,7380000
2022-05-19,51,1649.8896170466255,1601.0,,,81.34909596662031,112.0,43.0,,,,,0.23820961788355502,0.6229665875434875,0.0034267911687493324,2464,,,,,,2385287,,,2100000
2022-05-20,69,979.9758930264866,779.4609031677246,,,89.44153846153846,117.0,60.0,,,,,0.11292725751632843,0.881312906742096,0.0,1320,,,,,,983823,,,3480000
2022-05-21,2,,80.96633720397949,,,,,,,,,,0.2876710891723633,0.31382301449775696,0.2615191638469696,168,,,,,,,,,
2022-05-22,,1523.249906008073,21.96761131286621,,,,,,,,,,0.3132536709308624,0.3132536709308624,0.3132536709308624,46,,,,,,,,,
2022-05-23,3,1548.316913666195,121.76332950592041,,,,,,,,,,0.6543432368198893,0.946442186832428,0.2719799280166626,228,,,,,,472142,,,
2022-05-24,15,1556.1802992836933,459.937198638916,,,,,,,,,,0.38999634725677984,0.951907753944397,0.2648785412311554,826,,,,,,620249,,,
2022-05-25,27,1588.5027542863809,224.0,,,77.4327731092437,109.0,58.0,,,,,0.6335690197856854,0.9475938677787781,0.31382298469543457,343,,,,,,1229051,,,
2022-05-26,31,1605.6531548869204,1099.9676597118378,,,74.79448709002094,109.0,51.0,,,,,0.17767682808445978,0.8043920397758484,0.0011212121462449431,1710,,,,,,1444739,,,900000
2022-05-27,101,1768.7743899867853,3046.8463804721832,40.0,40,76.86297071129707,139.0,50.0,-23.417240142822266,-51.9481086730957,-23.41417694091797,-51.94243621826172,0.23556754117432332,1.690000057220459,2.6881720987148583E-4,4383,,,,626136,,2509004,137677,,3540000
2022-05-28,105,1660.4196305150167,2587.4705044031143,12.0,12,77.29735376044569,127.0,55.0,-23.4150333404541,-51.94801712036133,-23.414447784423828,-51.94637680053711,0.16773885907733327,1.904166579246521,0.0014865637058392167,3775,,,,,,2182608,,,4440000
2022-05-29,258,1811.746695338949,4603.615483403206,8.0,8,76.93505586592178,116.0,51.0,-23.41954231262207,-51.93265914916992,-23.41864585876465,-51.930782318115234,0.22430382090319811,1.2281420230865479,0.0,6945,,,,,,5527830,,,10200000
2022-05-30,29,1570.3821905270709,792.8213421106339,,,78.28127183787561,120.0,48.0,,,,,0.18001468940401727,0.7400978803634644,2.160493895644322E-4,1243,,,,,,887746,,,780000
2022-05-31,16,1570.8819558639104,0.0,,,69.49325842696629,118.0,55.0,,,,,0.28493326318401707,1.2339335680007935,0.0,1369,,,,,,897159,,,
2022-06-01,94,1668.6553931766964,1738.5856654644012,,,79.58477157360406,128.0,51.0,,,,,0.19864434615864973,6.0,0.0,2646,,,,,,2159411,,,4380000
2022-06-02,212,1818.9899440863,3210.67852807045,29.0,29,77.53351955307262,132.0,47.0,-23.414716720581055,-51.947998046875,-23.403121948242188,-51.93832015991211,0.1589062655329785,1.3936378955841064,0.0,4668,,,,1269441,,1889987,,,9720000
2022-06-03,181,1747.5859625098233,2480.0246337652206,30.0,30,78.90076869322152,122.0,54.0,-23.41449546813965,-51.94717025756836,-23.403148651123047,-51.938568115234375,0.2191377100602296,1.271012544631958,0.0,3732,,,,783801,,2239286,,,8340000
2022-06-04,133,1727.4961187263652,3388.944962978363,10.0,9,77.14916550764951,132.0,52.0,-23.412097930908203,-51.946388244628906,-23.411787033081055,-51.944583892822266,0.26642855879414185,2.2692556381225586,0.0,4884,,,,,,3789745,,,4620000
2022-06-05,148,1777.1509841127936,3632.9747774600983,5.0,5,76.7463465553236,130.0,57.0,-23.089040756225586,-52.461456298828125,-23.086130142211914,-52.46011734008789,0.2338117877310515,3.716249942779541,0.0,5446,,,,,,5514848,,,4560000
2022-06-06,168,1728.3277175144917,2461.946932077408,1.0,1,78.39087719298246,121.0,51.0,,,,,0.21693154656480296,1.2101354598999023,0.0,3840,,,,,,2813762,,,7980000
2022-06-07,127,1655.258072733475,2010.8725280761719,,,83.40789473684211,116.0,57.0,,,,,0.22304379230252133,1.2326018810272217,0.0,3928,,,,,,2361014,,,4560000
2022-06-08,44,1718.6274656639516,11.749651908874512,1.0,1,79.51147959183673,113.0,65.0,,,,,0.5366402382322777,1.1879228353500366,0.0,24,,,,,,2589740,474634,,
2022-06-09,14,1567.99078334229,502.3103542327881,,,,,,,,,,0.3561083588490859,1.0073862075805664,0.2510583996772766,959,,,,,,842705,,,
2022-06-10,31,1591.577645932491,1217.3128757476807,,,,,,,,,,0.5386337709210748,1.262586236000061,0.2615191638469696,2119,,,,,,1286968,,,
2022-06-11,63,1744.787804133607,2468.762850999832,1.0,1,,,,-22.7657413482666,-53.25727462768555,-22.765596389770508,-53.25698471069336,0.5127095544688596,1.6743842363357544,0.24773722887039185,4395,,,,,,4172717,,,
2022-06-12,27,1625.183759235528,1198.629830121994,,,,,,,,,,0.337976682655336,1.0884252786636353,0.2510583996772766,2191,,,,,,1919946,,,
2022-06-13,76,1792.63671906037,0.0,25.0,25,66.5,70.0,63.0,-23.41535186767578,-51.94929122924805,-23.403162002563477,-51.93878936767578,0.43779684781029293,1.5132547616958618,0.0,4133,,,,1324835,,3656244,,,
2022-06-14,51,1726.2251430749532,332.0157301425934,20.0,20,81.72559652928416,125.0,52.0,-23.415136337280273,-51.94808578491211,-23.414058685302734,-51.943206787109375,0.4240207509950875,2.026420831680298,2.3041476379148662E-4,516,,,,,,3823084,,,
2022-06-15,70,1683.0154250173962,1851.0331594944,22.0,22,77.64584787159805,101.0,52.0,-23.417091369628906,-51.948116302490234,-23.412837982177734,-51.943153381347656,0.31005296230932045,2.708775520324707,9.259259095415473E-4,1407,,,,1460549,,1314287,,,1860000
2022-06-16,48,1611.8031434288264,1251.9957822561264,,,78.90464933018124,124.0,54.0,-23.41714859008789,-51.948402404785156,-23.41242027282715,-51.93972396850586,0.29869673639279415,1.1856703758239746,0.0,2011,,,,,,1667919,,,1320000
2022-06-17,126,1609.407046766645,2385.692255616188,5.0,5,83.3083548664944,118.0,51.0,-22.308218002319336,-49.066436767578125,-22.30622100830078,-49.06541061401367,0.4203404902912036,2.183333158493042,0.030327869579195976,5946,,,,,,1622790,,,3480000
2022-06-18,143,1762.2720498022538,3004.796180969337,5.0,5,80.03059581320451,118.0,48.0,-22.308269500732422,-49.06552505493164,-22.304275512695312,-49.064781188964844,0.5567103914034249,1.4819600582122803,0.0028368793427944183,5043,,,,,,4439408,,,4980000
2022-06-19,159,2129.2414720076213,3164.1318378448486,,,77.87998466257669,114.0,41.0,-23.414045333862305,-51.944175720214844,-22.306777954101562,-49.065460205078125,0.229342120475321,0.8449994921684265,0.0,4809,,,,,,11413988,,,6480000
2022-06-20,71,1719.0801565138067,2865.519795536995,25.0,25,76.5,83.0,70.0,-23.415441513061523,-51.949283599853516,-23.405757904052734,-51.94015884399414,0.40755358964325183,3.1009092330932617,0.1091894656419754,2671,,,,1640986,,1932473,,,
2022-06-21,125,1641.4620984245053,2306.0583057403564,3.0,3,79.69923504867872,114.0,48.0,-23.414766311645508,-51.94805908203125,-23.41259002685547,-51.94081497192383,0.37110358280775285,1.7284457683563232,0.0,2677,,,,,,2006932,,,5520000
2022-06-22,121,1762.849477748909,6941.949449300766,50.0,50,79.9589905362776,115.0,61.0,-23.414880752563477,-51.94811248779297,-23.403181076049805,-51.938297271728516,0.6977529236139629,4.830340385437012,0.007457626983523369,3302,,,,3183325,,1106406,,,1980000
2022-06-23,157,1866.6887118413458,8881.723544120789,66.0,66,82.46872778962332,140.0,60.0,-23.415987014770508,-51.949790954589844,-23.40311050415039,-51.93850326538086,0.8743992435471164,6.1609063148498535,0.005134281236678362,3897,,,,3246787,,1787023,,,3780000
2022-06-24,94,1685.884013740007,2611.509118080139,7.0,7,80.60127478753542,110.0,57.0,-23.416152954101562,-51.949649810791016,-23.41337013244629,-51.94284439086914,0.3497543561872187,1.4818345308303833,0.0,4112,,,,,,3021607,,,2640000
2022-06-25,16,1567.5970804473043,879.161404132843,,,84.55077262693156,114.0,67.0,-23.4147891998291,-51.9482307434082,-23.41463851928711,-51.94792938232422,0.32643834104124375,1.2210804224014282,0.07058823853731155,1780,,,,,,835288,,,
2022-06-26,11,1557.1859410876114,366.91665506362915,,,86.93055555555556,109.0,69.0,-23.413837432861328,-51.9478645324707,-23.412757873535156,-51.947105407714844,0.29720755139878696,0.9283599257469177,8.196721319109201E-4,1080,,,,,,639193,,,
2022-06-27,84,1711.5568216043657,0.0,16.0,16,70.14909090909092,97.0,60.0,-23.41521644592285,-51.948974609375,-23.41521644592285,-51.948974609375,0.31016730307402435,1.6059458255767822,0.0,4766,,,,667915,,2832060,,,
2022-06-28,58,1678.2824731367816,2354.51055765152,5.0,5,80.34241531664212,114.0,61.0,-23.415433883666992,-51.94929122924805,-23.41472816467285,-51.94776916503906,0.650990255774819,1.4669431447982788,0.0,2861,,,,,,2920072,,,
2022-06-29,54,1689.4717163711084,2230.2008360624313,22.0,22,80.56911532385466,119.0,67.0,-23.415529251098633,-51.9493522644043,-23.414669036865234,-51.94793701171875,0.39739419450497765,2.7376508712768555,0.010122164152562618,1725,,,,1486730,,1539861,,,
2022-06-30,150,1850.69514309186,5134.875843167305,60.0,60,83.2306338028169,124.0,51.0,-23.41543197631836,-51.949283599853516,-23.40318489074707,-51.93876647949219,0.7428588743550397,5.330632209777832,0.0,6569,,,,2008438,,4532335,,,2340000
2022-07-01,104,1775.9603667505871,8199.688448905945,66.0,66,91.5625,133.0,60.0,-23.41477394104004,-51.9481315612793,-23.407400131225586,-51.93809509277344,1.3683636155059777,5.737889289855957,0.009796437807381153,6134,,,,2203055,,2692538,,,
2022-07-02,81,1714.0202136095004,2569.1960644721985,10.0,9,81.02346278317152,124.0,54.0,-23.448379516601562,-51.94802474975586,-23.41240882873535,-51.942420959472656,0.545649656014935,1.8303334712982178,0.004964538849890232,4402,,,,,,2975741,,,2400000
2022-07-03,46,1624.05102822159,1229.6406909003854,1.0,1,75.905,100.0,62.0,-23.415563583374023,-51.949405670166016,-23.4146785736084,-51.94795608520508,0.38488530426505546,1.4302729368209839,0.0,2162,,,,,,1898612,,,1020000
2022-07-04,42,1631.2402255217364,1949.3383178710938,7.0,7,79.95155555555556,110.0,58.0,-23.425973892211914,-51.954620361328125,-23.4140567779541,-51.90993118286133,0.5407486439099418,3.60456919670105,0.0,2983,,,,,,2832762,,,
2022-07-05,46,1698.964370656694,0.0,18.0,18,72.55050505050505,97.0,59.0,-23.415084838867188,-51.94932556152344,-23.412511825561523,-51.940975189208984,0.4640856709689124,1.0461480617523193,0.0,2241,,,,1197493,,2028174,,,
2022-07-06,179,1917.77015957973,3431.207640171051,65.0,65,81.5671875,125.0,53.0,-23.41542625427246,-51.94929504394531,-23.403169631958008,-51.938331604003906,0.4158873062012303,4.669712066650391,0.0,4716,,,,2226000,,4488570,,,4020000
2022-07-07,89,1660.5461834918895,2478.7848929166794,3.0,3,79.50243393602226,133.0,50.0,-23.414791107177734,-51.947872161865234,-23.414657592773438,-51.94761276245117,0.22391104595772662,2.0,0.0,3698,,,,,,3064902,,,2940000
2022-07-08,158,1777.1379036875014,3054.1194174289703,28.0,28,79.0473208072373,135.0,49.0,-23.415430068969727,-51.949275970458984,-23.40717887878418,-51.941776275634766,0.1841322937240633,1.396527647972107,0.0,4378,,,,604103,,1463169,,,7140000
2022-07-09,143,1734.8402144907664,3163.4890725016594,4.0,4,77.50489168413696,117.0,57.0,,,,,0.16311196394682062,1.3573509454727173,0.0,4819,,,,,,4030684,,,5700000
2022-07-10,73,1565.394411982804,2725.176022052765,3.0,3,76.62875087229588,118.0,53.0,-23.4209041595459,-51.92645263671875,-23.420827865600586,-51.926395416259766,0.38702756097231233,1.3044085502624512,0.0,4044,,,,,,2859562,,,1260000
2022-07-11,133,1785.125112492461,3325.7353072166443,3.0,3,75.45762711864407,125.0,52.0,,,,,0.4465020493069622,7.169919490814209,0.0015151514671742916,4977,,,,,,3795013,,,4980000
2022-07-12,78,1802.070877355986,1940.7795575261116,14.0,14,76.60796074154852,111.0,51.0,-23.414810180664062,-51.94792938232422,-23.414810180664062,-51.94792938232422,0.16931848081549988,1.32459557056427,0.0,3107,,,,,,3992330,,,3960000
2022-07-13,184,1745.3842466830224,2870.37188911438,30.0,30,76.82727272727273,130.0,49.0,-23.41484832763672,-51.94794464111328,-23.403512954711914,-51.93832015991211,0.16544823083738766,5.446706771850586,0.0,3759,,,,975430,,2027417,,,8340000
2022-07-14,88,1772.642531625575,1597.0174398422241,33.0,33,80.74400564174894,130.0,51.0,-23.4151611328125,-51.94889831542969,-23.405193328857422,-51.9398193359375,0.20086216182346023,1.1767234802246094,0.004824561532586813,2482,,,,911140,,2271867,,,3300000
2022-07-15,172,1922.2004550654701,3580.724102497101,47.0,46,79.9993031358885,139.0,49.0,-23.415420532226562,-51.94926452636719,-23.404022216796875,-51.9390983581543,0.5763506619967838,8.587381362915039,0.0,4867,,,,566384,,4806180,,,5460000
2022-07-16,173,1744.648260629468,3927.4832422733307,2.0,2,77.83600278551532,121.0,54.0,-23.41598129272461,-51.936553955078125,-23.41598129272461,-51.936553955078125,0.2671037456911691,1.3563339710235596,0.0,5909,,,,,,4494568,,,6720000
2022-07-17,27,1559.9200567275057,389.0,,,75.49191176470588,112.0,48.0,,,,,0.41982193835561205,1.1827980279922485,0.0,593,,,,,,552039,,,960000
2022-07-18,18,1615.844309492565,0.0,2.0,2,,,,-23.41543197631836,-51.94941329956055,-23.414710998535156,-51.94802474975586,0.6523294562290671,1.2531390190124512,0.0,1720,,,,,,1744036,,,
2022-07-19,129,1829.892378945433,2585.3232955932617,52.0,52,82.50369003690037,199.0,53.0,-23.414880752563477,-51.94797134399414,-23.403175354003906,-51.9383430480957,0.36738901815951874,3.0215282440185547,0.002661064499989152,3434,,,,1961132,,3291209,,,2280000
2022-07-20,136,1911.969411133074,3329.5464940071106,44.0,44,79.0269872423945,132.0,54.0,-23.414844512939453,-51.94810485839844,-23.402191162109375,-51.93866729736328,0.279572958103588,3.6194591522216797,0.0,4617,,,,1691566,,4756389,,,3360000
2022-07-21,266,1829.5394626349498,5243.508480191231,43.0,43,86.3125,137.0,48.0,-23.414892196655273,-51.948097229003906,-23.40590476989746,-51.939395904541016,0.2231034778054449,1.6277523040771484,0.0,7712,,,,1130375,,5519143,,,9900000
2022-07-22,94,1734.5768318217486,2122.2688221931458,29.0,29,81.52846299810247,132.0,51.0,-23.41465950012207,-51.94754409790039,-23.40316390991211,-51.938419342041016,0.5811166702364763,8.01472282409668,0.0,2368,,,,1222425,,2755391,,,1080000
2022-07-23,61,1631.045290282248,999.3065330982208,1.0,1,79.52194787379973,187.0,50.0,,,,,0.41610687901514826,5.178290367126465,0.0,1555,,,,,,2030350,,,1680000
2022-07-24,24,1607.6414707317265,1698.010425567627,6.0,6,80.11341134113411,111.0,59.0,-23.415191650390625,-51.94804000854492,-23.414289474487305,-51.943870544433594,0.273712419845335,1.486101746559143,0.006781045813113451,2335,67.0,67.0,67.0,,,1589534,,,
2022-07-25,122,1859.157105260584,6321.8785155415535,39.0,39,78.82159810126582,120.0,63.0,-23.419221878051758,-51.958885192871094,-23.402013778686523,-51.93874740600586,0.44167365981245454,4.151285171508789,0.026873385533690453,5918,,,,1683265,,4341580,,,1380000
2022-07-26,194,2004.881314933889,9979.98772752285,56.0,56,75.27602674307545,133.0,49.0,-23.415605545043945,-51.94929122924805,-23.403085708618164,-51.93821716308594,0.5812237100260884,5.089449882507324,0.0,6877,,,,2717179,,5371765,,,4080000
2022-07-27,131,1880.4995804252871,6466.958290487528,48.0,48,80.61654135338345,116.0,58.0,-23.419370651245117,-51.95876693725586,-23.40911102294922,-51.93949508666992,0.8883116363134885,5.896266937255859,0.0,3873,,,,2939646,,2583229,184590,,2580000
2022-07-28,173,1796.285501300726,2185.3352811336517,45.0,45,92.52565180824222,134.0,56.0,-23.41483497619629,-51.94810485839844,-23.411588668823242,-51.94186019897461,0.8113436075731987,2.9460813999176025,0.0,3362,,,,1489539,,1854926,,,7140000
2022-07-29,115,1792.446168894381,131.85744047164917,53.0,53,81.0528511821975,108.0,48.0,-23.416847229003906,-51.948081970214844,-23.402799606323242,-51.938331604003906,0.5803952105515537,1.4904261827468872,0.0014719516038894653,197,,,,2138547,,2781838,,,
2022-07-30,100,1632.3805875810472,2044.7437161819162,,,74.28835425383542,125.0,40.0,-23.415388107299805,-51.94929122924805,-23.414810180664062,-51.94798278808594,0.3279489504718954,1.3459519147872925,0.0,3095,,,,,,1549946,,,4560000
2022-07-31,71,1602.1501999939221,1027.3905336191183,,,75.48426573426573,122.0,56.0,,,,,0.37583362334743126,1.2339463233947754,0.2615191638469696,1578,,,,,,1134483,,,3540000
