wavelength_nm,river,depth,mean,sd,se,n,mean_l,mean_h,depth_cm,water_type,wavelength_label
713,baia,1000,0.7905933333333334,0.05028212140844232,0.02903039633058962,3,0.7615629370027438,0.8196237296639229,11.488,black,713 nm
713,baia,1500,0.73424,0.049316313730853795,0.028472787007948478,3,0.7057672129920515,0.7627127870079485,17.232,black,713 nm
713,baia,2000,0.633815,0.0693742463022122,0.049055000000000015,2,0.58476,0.6828700000000001,22.976,black,713 nm
713,baia,250,0.8923366666666667,0.048521214260705964,0.028013736114826097,3,0.8643229305518406,0.9203504027814927,2.872,black,713 nm
713,baia,2500,0.5519533333333333,0.049279128780177636,0.028451318266665793,3,0.5235020150666675,0.5804046515999991,28.72,black,713 nm
713,baia,3000,0.46953,0.06955102299750882,0.049179999999999995,2,0.42035,0.51871,34.464,black,713 nm
713,baia,3500,0.40989333333333333,0.05670164929993954,0.03273671248681585,3,0.37715662084651747,0.4426300458201492,40.208,black,713 nm
713,baia,4000,0.34613,0.05888785273721569,0.04164,2,0.30449,0.38777,45.952,black,713 nm
713,baia,4500,0.2735033333333333,0.02138714645139303,0.012347874760909715,3,0.2611554585724236,0.285851208094243,51.696,black,713 nm
713,baia,500,0.8779533333333334,0.01817798760405929,0.010495066036529312,3,0.8674582672968041,0.8884483993698626,5.744,black,713 nm
713,baia,5000,0.2046,NA,NA,1,NA,NA,57.44,black,713 nm
713,baia,5500,0.19642666666666667,0.033807076675355006,0.019518524819030533,3,0.17690814184763615,0.21594519148569719,63.184,black,713 nm
713,baia,6000,0.1342,NA,NA,1,NA,NA,68.928,black,713 nm
713,baia,6500,0.1523,0.03766940270298959,0.021748439790783457,3,0.13055156020921654,0.17404843979078344,74.672,black,713 nm
713,baia,7000,0.12718666666666667,0.025643912208033578,0.014805519616383317,3,0.11238114705028335,0.14199218628305,80.416,black,713 nm
713,distilled,1000,0.84955,NA,NA,1,NA,NA,11.488,distilled,713 nm
713,distilled,10000,0.41351,NA,NA,1,NA,NA,114.88,distilled,713 nm
713,distilled,2000,0.7955,NA,NA,1,NA,NA,22.976,distilled,713 nm
713,distilled,4000,0.66051,NA,NA,1,NA,NA,45.952,distilled,713 nm
713,distilled,6000,0.54151,NA,NA,1,NA,NA,68.928,distilled,713 nm
713,distilled,8000,0.46464,NA,NA,1,NA,NA,91.904,distilled,713 nm
713,ivinhema,1000,0.8273133333333333,0.03740657206071323,0.02159669444871392,3,0.8057166388846194,0.8489100277820473,11.488,white,713 nm
713,ivinhema,2000,0.6581766666666666,0.014208593643754281,0.00820333536502754,3,0.6499733313016391,0.6663800020316941,22.976,white,713 nm
713,ivinhema,250,0.8956866666666666,0.030307098728405757,0.01749781160920163,3,0.878188855057465,0.9131844782758682,2.872,white,713 nm
713,ivinhema,3000,0.5164366666666667,0.005621959919221552,0.00324584007273585,3,0.5131908265939308,0.5196825067394025,34.464,white,713 nm
713,ivinhema,4000,0.3638133333333333,0.010237232698993104,0.005910469054520508,3,0.3579028642788128,0.36972380238785385,45.952,white,713 nm
713,ivinhema,500,0.8808699999999999,0.04858482479128644,0.02805046167178003,3,0.8528195383282199,0.90892046167178,5.744,white,713 nm
713,ivinhema,5000,0.29084333333333334,0.008777780661040293,0.005067854027539105,3,0.2857754793057942,0.29591118736087246,57.44,white,713 nm
713,ivinhema,6000,0.21067666666666668,0.012882070226998974,0.0074374667132775215,3,0.20323919995338915,0.2181141333799442,68.928,white,713 nm
713,ivinhema,7000,0.18177,0.029442058351956308,0.016998380314998646,3,0.16477161968500134,0.19876838031499863,80.416,white,713 nm
713,ivinhema,8000,0.12877666666666665,0.011087476418614527,0.006401357494920726,3,0.12237530917174592,0.13517802416158736,91.904,white,713 nm
713,ivinhema,9000,0.09163333333333333,0.013212767815008832,0.007628395054735373,3,0.08400493827859795,0.09926172838806871,103.392,white,713 nm
713,parana,1000,0.8228833333333333,0.0494522459887651,0.028551267533645126,3,0.7943320657996882,0.8514346008669784,11.488,clean,713 nm
713,parana,10000,0.32091000000000003,0.09108101832983645,0.052585650450796315,3,0.2683243495492037,0.37349565045079636,114.88,clean,713 nm
713,parana,2000,0.7260833333333333,0.09409958625484668,0.054328421454868145,3,0.6717549118784651,0.7804117547882015,22.976,clean,713 nm
713,parana,4000,0.5578633333333334,0.09601658728226775,0.055435202514086485,3,0.5024281308192469,0.6132985358474199,45.952,clean,713 nm
713,parana,500,0.8812,0.02161601489636794,0.012480012019224992,3,0.868719987980775,0.893680012019225,5.744,clean,713 nm
713,parana,6000,0.3919666666666667,0.09072208459539129,0.05237841996259316,3,0.3395882467040735,0.44434508662925987,68.928,clean,713 nm
713,parana,8000,0.3865366666666667,0.09840002049457783,0.056811278320809205,3,0.3297253883458575,0.4433479449874759,91.904,clean,713 nm
714,baia,1000,0.7874566666666667,0.05014590146097022,0.028951749707247607,3,0.7585049169594191,0.8164084163739143,11.488,black,714 nm
714,baia,1500,0.72983,0.04862543778723233,0.028073909595921986,3,0.701756090404078,0.7579039095959219,17.232,black,714 nm
714,baia,2000,0.62877,0.0684479364188578,0.04839999999999999,2,0.58037,0.67717,22.976,black,714 nm
714,baia,250,0.8910633333333333,0.04887521389552517,0.028218117899281997,3,0.8628452154340513,0.9192814512326153,2.872,black,714 nm
714,baia,2500,0.5468666666666667,0.048737154546950476,0.028138409297218253,3,0.5187282573694485,0.575005075963885,28.72,black,714 nm
714,baia,3000,0.46420000000000006,0.06873077913133242,0.0486,2,0.4156000000000001,0.5128,34.464,black,714 nm
714,baia,3500,0.40436666666666665,0.05601919075935794,0.0323426948647003,3,0.37202397180196634,0.43670936153136697,40.208,black,714 nm
714,baia,4000,0.34076,0.05596043066310336,0.039569999999999994,2,0.30119,0.38033,45.952,black,714 nm
714,baia,4500,0.26852333333333334,0.019423831582191322,0.011214354392672115,3,0.25730897894066124,0.27973768772600544,51.696,black,714 nm
714,baia,500,0.87644,0.018303526982524406,0.010567546230480045,3,0.8658724537695199,0.8870075462304801,5.744,black,714 nm
714,baia,5000,0.20176,NA,NA,1,NA,NA,57.44,black,714 nm
714,baia,5500,0.19316666666666665,0.0329096601825867,0.019000401165355542,3,0.17416626550131112,0.2121670678320222,63.184,black,714 nm
714,baia,6000,0.13179,NA,NA,1,NA,NA,68.928,black,714 nm
714,baia,6500,0.14915,0.03682248090501236,0.021259469262738744,3,0.12789053073726125,0.17040946926273876,74.672,black,714 nm
714,baia,7000,0.12435333333333333,0.024873193066700012,0.014360544712664786,3,0.10999278862066854,0.1387138780459981,80.416,black,714 nm
714,distilled,1000,0.84604,NA,NA,1,NA,NA,11.488,distilled,714 nm
714,distilled,10000,0.40685,NA,NA,1,NA,NA,114.88,distilled,714 nm
714,distilled,2000,0.78894,NA,NA,1,NA,NA,22.976,distilled,714 nm
714,distilled,4000,0.64978,NA,NA,1,NA,NA,45.952,distilled,714 nm
714,distilled,6000,0.53155,NA,NA,1,NA,NA,68.928,distilled,714 nm
714,distilled,8000,0.45685,NA,NA,1,NA,NA,91.904,distilled,714 nm
714,ivinhema,1000,0.8240533333333333,0.037307941960570974,0.02153975033384659,3,0.8025135829994867,0.8455930836671799,11.488,white,714 nm
714,ivinhema,2000,0.6531233333333333,0.013573519563228022,0.007836675173680351,3,0.6452866581596529,0.6609600085070136,22.976,white,714 nm
714,ivinhema,250,0.89461,0.03011440353053663,0.01738655898484034,3,0.8772234410151597,0.9119965589848403,2.872,white,714 nm
714,ivinhema,3000,0.5104166666666666,0.005300201254040619,0.0030600726207795437,3,0.5073565940458871,0.5134767392874462,34.464,white,714 nm
714,ivinhema,4000,0.36007333333333336,0.011359420466438138,0.006558364464136204,3,0.35351496886919714,0.36663169779746957,45.952,white,714 nm
714,ivinhema,500,0.87897,0.04795389348113452,0.027686193310023657,3,0.8512838066899764,0.9066561933100237,5.744,white,714 nm
714,ivinhema,5000,0.2863133333333333,0.008983709330412074,0.005186747000234764,3,0.28112658633309856,0.29150008033356806,57.44,white,714 nm
714,ivinhema,6000,0.20651666666666665,0.012702426277421703,0.007333749230630796,3,0.19918291743603586,0.21385041589729745,68.928,white,714 nm
714,ivinhema,7000,0.17786333333333335,0.029498214070233706,0.017030801834062637,3,0.1608325314992707,0.19489413516739598,80.416,white,714 nm
714,ivinhema,8000,0.12539,0.010978966253705305,0.006338709122000575,3,0.11905129087799943,0.13172870912200058,91.904,white,714 nm
714,ivinhema,9000,0.08887666666666666,0.012913025723405549,0.007455338877460756,3,0.08142132778920591,0.09633200554412741,103.392,white,714 nm
714,parana,1000,0.8199266666666667,0.049004461361526384,0.028292738958569874,3,0.7916339277080968,0.8482194056252366,11.488,clean,714 nm
714,parana,10000,0.3134633333333333,0.08842863356025202,0.05105429539008228,3,0.26240903794325104,0.3645176287234156,114.88,clean,714 nm
714,parana,2000,0.7204033333333333,0.09317693509304402,0.05379572855823325,3,0.6666076047751001,0.7741990618915665,22.976,clean,714 nm
714,parana,4000,0.5490166666666667,0.09465630582974034,0.05464984365129613,3,0.4943668230153706,0.6036665103179628,45.952,clean,714 nm
714,parana,500,0.87995,0.021919267779741198,0.012655095153073071,3,0.867294904846927,0.8926050951530731,5.744,clean,714 nm
714,parana,6000,0.38923,0.08967513590734055,0.05177396385571935,3,0.33745603614428066,0.4410039638557194,68.928,clean,714 nm
714,parana,8000,0.38062666666666667,0.09734604323409007,0.05620276426574686,3,0.3244239024009198,0.43682943093241355,91.904,clean,714 nm
715,baia,1000,0.78428,0.050766713504027394,0.029310175707422826,3,0.7549698242925772,0.8135901757074228,11.488,black,715 nm
715,baia,1500,0.7254533333333333,0.048507686332511624,0.028005925761841518,3,0.6974474075714918,0.7534592590951747,17.232,black,715 nm
715,baia,2000,0.62323,0.06731656556895937,0.04760000000000003,2,0.5756299999999999,0.67083,22.976,black,715 nm
715,baia,250,0.8899133333333333,0.049833764992556324,0.028771537633184945,3,0.8611417957001484,0.9186848709665183,2.872,black,715 nm
715,baia,2500,0.5414766666666666,0.048285463996251825,0.027877625636181975,3,0.5135990410304846,0.5693542923028486,28.72,black,715 nm
715,baia,3000,0.458465,0.06780446924797806,0.04794500000000001,2,0.41052,0.50641,34.464,black,715 nm
715,baia,3500,0.3984566666666667,0.05513922953155344,0.03183464901295094,3,0.3666220176537157,0.43029131567961765,40.208,black,715 nm
715,baia,4000,0.33538500000000004,0.05281380548682322,0.03734499999999999,2,0.2980400000000001,0.37273,45.952,black,715 nm
715,baia,4500,0.26343,0.017394838314856505,0.01004291458359242,3,0.2533870854164076,0.2734729145835924,51.696,black,715 nm
715,baia,500,0.8746566666666666,0.019161613536791057,0.011062962733573895,3,0.8635937039330928,0.8857196294002405,5.744,black,715 nm
715,baia,5000,0.19879,NA,NA,1,NA,NA,57.44,black,715 nm
715,baia,5500,0.18975666666666666,0.032291256298467755,0.018643365516391557,3,0.1711133011502751,0.20840003218305822,63.184,black,715 nm
715,baia,6000,0.12926,NA,NA,1,NA,NA,68.928,black,715 nm
715,baia,6500,0.14582666666666666,0.03579883005537098,0.020668464169142104,3,0.12515820249752455,0.16649513083580877,74.672,black,715 nm
715,baia,7000,0.12144,0.02406741988664344,0.013895331350253342,3,0.10754466864974667,0.13533533135025336,80.416,black,715 nm
715,distilled,1000,0.84189,NA,NA,1,NA,NA,11.488,distilled,715 nm
715,distilled,10000,0.39987,NA,NA,1,NA,NA,114.88,distilled,715 nm
715,distilled,2000,0.7821,NA,NA,1,NA,NA,22.976,distilled,715 nm
715,distilled,4000,0.63841,NA,NA,1,NA,NA,45.952,distilled,715 nm
715,distilled,6000,0.52144,NA,NA,1,NA,NA,68.928,distilled,715 nm
715,distilled,8000,0.44902,NA,NA,1,NA,NA,91.904,distilled,715 nm
715,ivinhema,1000,0.8204833333333333,0.03712584858738357,0.02143461867581919,3,0.7990487146575141,0.8419179520091525,11.488,white,715 nm
715,ivinhema,2000,0.64783,0.012974760113389341,0.007490981244136156,3,0.6403390187558639,0.6553209812441362,22.976,white,715 nm
715,ivinhema,250,0.8935533333333333,0.02983858966729715,0.017227317776652797,3,0.8763260155566805,0.9107806511099861,2.872,white,715 nm
715,ivinhema,3000,0.5042966666666667,0.00504321656617414,0.00291170244206222,3,0.5013849642246045,0.5072083691087289,34.464,white,715 nm
715,ivinhema,4000,0.3559866666666667,0.01323302434567902,0.007640090168170654,3,0.34834657649849604,0.3636267568348373,45.952,white,715 nm
715,ivinhema,500,0.8767666666666667,0.047631853137720066,0.0275002632310634,3,0.8492664034356033,0.90426692989773,5.744,white,715 nm
715,ivinhema,5000,0.28148,0.009022311233824746,0.005209033819561302,3,0.2762709661804387,0.2866890338195613,57.44,white,715 nm
715,ivinhema,6000,0.20215,0.012608239369555137,0.007279370394019896,3,0.1948706296059801,0.2094293703940199,68.928,white,715 nm
715,ivinhema,7000,0.17383,0.029600045608072972,0.01708959429984613,3,0.15674040570015388,0.19091959429984615,80.416,white,715 nm
715,ivinhema,8000,0.12185333333333334,0.01079173912459588,0.006230613488609648,3,0.11562271984472369,0.128083946821943,91.904,white,715 nm
715,ivinhema,9000,0.08605,0.012509928057347094,0.007222610331452197,3,0.0788273896685478,0.0932726103314522,103.392,white,715 nm
715,parana,1000,0.8168333333333333,0.04917431477238229,0.028390803871050307,3,0.788442529462283,0.8452241372043836,11.488,clean,715 nm
715,parana,10000,0.3054133333333333,0.08566376733096281,0.04945799912832885,3,0.2559553342050045,0.35487133246166214,114.88,clean,715 nm
715,parana,2000,0.7146466666666667,0.09260012005031819,0.05346270423804287,3,0.6611839624286238,0.7681093709047095,22.976,clean,715 nm
715,parana,4000,0.5424033333333333,0.09035849176105883,0.0521684995418159,3,0.49023483379151744,0.5945718328751493,45.952,clean,715 nm
715,parana,500,0.8781233333333334,0.022118866004687824,0.012770333241975778,3,0.8653530000913576,0.8908936665753091,5.744,clean,715 nm
715,parana,6000,0.38619,0.08840139308857071,0.05103856809642423,3,0.33515143190357577,0.4372285680964242,68.928,clean,715 nm
715,parana,8000,0.3734133333333333,0.09567517459264617,0.055238087805828714,3,0.3181752455275046,0.42865142113916205,91.904,clean,715 nm
716,baia,1000,0.78076,0.05135813762199719,0.029651634581137926,3,0.7511083654188621,0.810411634581138,11.488,black,716 nm
716,baia,1500,0.7206666666666667,0.048820766414849906,0.028186682631657436,3,0.6924799840350092,0.7488533492983241,17.232,black,716 nm
716,baia,2000,0.61722,0.06672259587276262,0.04717999999999999,2,0.57004,0.6644,22.976,black,716 nm
716,baia,250,0.8883833333333333,0.050779281536206596,0.029317431864184673,3,0.8590659014691486,0.917700765197518,2.872,black,716 nm
716,baia,2500,0.5357266666666667,0.047957712970212944,0.027688398493071253,3,0.5080382681735954,0.5634150651597379,28.72,black,716 nm
716,baia,3000,0.452405,0.06670138266932704,0.047165000000000006,2,0.40524,0.49957,34.464,black,716 nm
716,baia,3500,0.39208,0.054081899929643726,0.03122419948266621,3,0.3608558005173338,0.4233041994826662,40.208,black,716 nm
716,baia,4000,0.32956,0.049214631970583705,0.0348,2,0.29476,0.36436,45.952,black,716 nm
716,baia,4500,0.25821333333333335,0.015424851160816211,0.00890554196990715,3,0.2493077913634262,0.2671188753032405,51.696,black,716 nm
716,baia,500,0.87222,0.020015526473215757,0.0115559695972832,3,0.8606640304027168,0.8837759695972832,5.744,black,716 nm
716,baia,5000,0.19568,NA,NA,1,NA,NA,57.44,black,716 nm
716,baia,5500,0.18610666666666667,0.031507450441654795,0.018190834993968192,3,0.16791583167269847,0.20429750166063487,63.184,black,716 nm
716,baia,6000,0.12661,NA,NA,1,NA,NA,68.928,black,716 nm
716,baia,6500,0.14251,0.034840607055560906,0.020115233862258063,3,0.12239476613774193,0.16262523386225805,74.672,black,716 nm
716,baia,7000,0.11842,0.02328630284094063,0.013444353213648222,3,0.10497564678635178,0.13186435321364823,80.416,black,716 nm
716,distilled,1000,0.83761,NA,NA,1,NA,NA,11.488,distilled,716 nm
716,distilled,10000,0.39255,NA,NA,1,NA,NA,114.88,distilled,716 nm
716,distilled,2000,0.77512,NA,NA,1,NA,NA,22.976,distilled,716 nm
716,distilled,4000,0.62691,NA,NA,1,NA,NA,45.952,distilled,716 nm
716,distilled,6000,0.51146,NA,NA,1,NA,NA,68.928,distilled,716 nm
716,distilled,8000,0.44107,NA,NA,1,NA,NA,91.904,distilled,716 nm
716,ivinhema,1000,0.8160233333333333,0.03690206814439179,0.021305418976818518,3,0.7947179143565148,0.8373287523101518,11.488,white,716 nm
716,ivinhema,2000,0.6419733333333334,0.012631913288703885,0.0072930385376132,3,0.6346802947957202,0.6492663718709466,22.976,white,716 nm
716,ivinhema,250,0.8914,0.029372590965047667,0.016958273300467043,3,0.8744417266995329,0.908358273300467,2.872,white,716 nm
716,ivinhema,3000,0.49968666666666667,0.004000654113183673,0.002309778729181177,3,0.49737688793748547,0.5019964453958479,34.464,white,716 nm
716,ivinhema,4000,0.3516666666666667,0.015487960915928647,0.008941978404009808,3,0.3427246882626569,0.36060864507067647,45.952,white,716 nm
716,ivinhema,500,0.8738,0.04716019189952475,0.027227949488225024,3,0.846572050511775,0.9010279494882251,5.744,white,716 nm
716,ivinhema,5000,0.27639,0.009211139994593493,0.005318054155421881,3,0.27107194584457817,0.2817080541554219,57.44,white,716 nm
716,ivinhema,6000,0.19748,0.012517519722373117,0.007226993381298569,3,0.19025300661870143,0.20470699338129855,68.928,white,716 nm
716,ivinhema,7000,0.16963,0.029760243614594284,0.01718208466203485,3,0.15244791533796515,0.18681208466203486,80.416,white,716 nm
716,ivinhema,8000,0.11818666666666666,0.010578215035313528,0.006107335298184012,3,0.11207933136848265,0.12429400196485067,91.904,white,716 nm
716,ivinhema,9000,0.08306000000000001,0.012114755465959684,0.006994457329438314,3,0.07606554267056169,0.09005445732943833,103.392,white,716 nm
716,parana,1000,0.8132533333333334,0.04908861510914046,0.02834132514740818,3,0.7849120081859252,0.8415946584807416,11.488,clean,716 nm
716,parana,10000,0.2970233333333333,0.08264135546645719,0.04771300882475461,3,0.2493103245085787,0.3447363421580879,114.88,clean,716 nm
716,parana,2000,0.7083833333333334,0.09166325836087943,0.05292180688945196,3,0.6554615264438814,0.7613051402227853,22.976,clean,716 nm
716,parana,4000,0.53415,0.08680261977613352,0.05011551589411542,3,0.48403448410588457,0.5842655158941155,45.952,clean,716 nm
716,parana,500,0.8758900000000001,0.02230000672645638,0.012874914886450057,3,0.86301508511355,0.8887649148864502,5.744,clean,716 nm
716,parana,6000,0.38337333333333334,0.08725808405719972,0.05037847831939525,3,0.3329948550139381,0.4337518116527286,68.928,clean,716 nm
716,parana,8000,0.36547333333333337,0.09309219641480876,0.05374680465954335,3,0.31172652867379,0.4192201379928767,91.904,clean,716 nm
717,baia,1000,0.7772666666666667,0.05182254367872471,0.02991975954300285,3,0.7473469071236638,0.8071864262096695,11.488,black,717 nm
717,baia,1500,0.71572,0.04884555558083047,0.028200994663309303,3,0.6875190053366907,0.7439209946633093,17.232,black,717 nm
717,baia,2000,0.61103,0.0657892149215964,0.046520000000000006,2,0.56451,0.65755,22.976,black,717 nm
717,baia,250,0.8871600000000001,0.051473689395651404,0.029718348428762524,3,0.8574416515712375,0.9168783484287626,2.872,black,717 nm
717,baia,2500,0.5296233333333333,0.04784546199310161,0.02762359036121922,3,0.5019997429721141,0.5572469236945525,28.72,black,717 nm
717,baia,3000,0.44611500000000004,0.06552758541255735,0.04633499999999999,2,0.39978,0.49245000000000005,34.464,black,717 nm
717,baia,3500,0.38589666666666667,0.05389158035661354,0.031114318425945177,3,0.35478234824072147,0.41701098509261186,40.208,black,717 nm
717,baia,4000,0.32382999999999995,0.04549525030154247,0.032170000000000004,2,0.2916599999999999,0.356,45.952,black,717 nm
717,baia,4500,0.25287333333333334,0.013236012743017929,0.007641815520178718,3,0.2452315178131546,0.26051514885351207,51.696,black,717 nm
717,baia,500,0.8698033333333334,0.020872494660038446,0.012050740410632223,3,0.8577525929227011,0.8818540737439656,5.744,black,717 nm
717,baia,5000,0.19249,NA,NA,1,NA,NA,57.44,black,717 nm
717,baia,5500,0.18242,0.030813232547073022,0.017790028105655147,3,0.16462997189434486,0.20021002810565514,63.184,black,717 nm
717,baia,6000,0.12387,NA,NA,1,NA,NA,68.928,black,717 nm
717,baia,6500,0.13912,0.03383758117832892,0.019536136602034015,3,0.11958386339796598,0.158656136602034,74.672,black,717 nm
717,baia,7000,0.11540333333333333,0.022603102294449166,0.013049907194220875,3,0.10235342613911246,0.1284532405275542,80.416,black,717 nm
717,distilled,1000,0.83353,NA,NA,1,NA,NA,11.488,distilled,717 nm
717,distilled,10000,0.38509,NA,NA,1,NA,NA,114.88,distilled,717 nm
717,distilled,2000,0.76743,NA,NA,1,NA,NA,22.976,distilled,717 nm
717,distilled,4000,0.61463,NA,NA,1,NA,NA,45.952,distilled,717 nm
717,distilled,6000,0.50255,NA,NA,1,NA,NA,68.928,distilled,717 nm
717,distilled,8000,0.43369,NA,NA,1,NA,NA,91.904,distilled,717 nm
717,ivinhema,1000,0.81151,0.03664478544076903,0.02115687673862408,3,0.7903531232613759,0.832666876738624,11.488,white,717 nm
717,ivinhema,2000,0.6358933333333333,0.012133426281695267,0.007005236929929243,3,0.628888096403404,0.6428985702632626,22.976,white,717 nm
717,ivinhema,250,0.88925,0.028727723543643387,0.01658595892112766,3,0.8726640410788723,0.9058359589211277,2.872,white,717 nm
717,ivinhema,3000,0.49387333333333333,0.0034028566430770336,0.0019646401988942315,3,0.4919086931344391,0.4958379735322276,34.464,white,717 nm
717,ivinhema,4000,0.3473466666666667,0.017887370777543946,0.010327278333509642,3,0.33701938833315703,0.35767394500017635,45.952,white,717 nm
717,ivinhema,500,0.8709133333333333,0.04643065402655161,0.026806750600879954,3,0.8441065827324533,0.8977200839342133,5.744,white,717 nm
717,ivinhema,5000,0.27108666666666664,0.009349344005508247,0.005397846278326601,3,0.26568882038834,0.27648451294499327,57.44,white,717 nm
717,ivinhema,6000,0.19280666666666665,0.012461277355605786,0.007194521835705589,3,0.18561214483096106,0.20000118850237225,68.928,white,717 nm
717,ivinhema,7000,0.16526666666666667,0.029984349806746413,0.017311472432400946,3,0.14795519423426573,0.18257813909906762,80.416,white,717 nm
717,ivinhema,8000,0.11447333333333333,0.010407268293521274,0.006008639150793165,3,0.10846469418254016,0.1204819724841265,91.904,white,717 nm
717,ivinhema,9000,0.0801,0.01182419976150606,0.006826704915257433,3,0.07327329508474258,0.08692670491525743,103.392,white,717 nm
717,parana,1000,0.8097433333333334,0.04856419085430472,0.028038548662709193,3,0.7817047846706242,0.8377818819960425,11.488,clean,717 nm
717,parana,10000,0.28872333333333333,0.07973441561417084,0.046034686318519036,3,0.2426886470148143,0.33475801965185237,114.88,clean,717 nm
717,parana,2000,0.70212,0.09074688810091505,0.052392740273184156,3,0.6497272597268158,0.7545127402731842,22.976,clean,717 nm
717,parana,4000,0.5246333333333333,0.08325491597097033,0.0480672481471994,3,0.47656608518613386,0.5727005814805327,45.952,clean,717 nm
717,parana,500,0.8738266666666666,0.022556926504586843,0.013023247589513818,3,0.8608034190771529,0.8868499142561804,5.744,clean,717 nm
717,parana,6000,0.38096,0.0862128430107719,0.0497750081198721,3,0.3311849918801279,0.43073500811987214,68.928,clean,717 nm
717,parana,8000,0.35729,0.08984345106906792,0.05187114065965134,3,0.3054188593403487,0.4091611406596513,91.904,clean,717 nm
718,baia,1000,0.7734766666666667,0.05195297906119849,0.02999506644618594,3,0.7434816002204807,0.8034717331128527,11.488,black,718 nm
718,baia,1500,0.7105266666666666,0.04878765656734638,0.028167566652288447,3,0.6823591000143782,0.7386942333189551,17.232,black,718 nm
718,baia,2000,0.604905,0.06424065107079784,0.04542499999999999,2,0.55948,0.6503300000000001,22.976,black,718 nm
718,baia,250,0.8858166666666667,0.051947674955991396,0.029992004119616816,3,0.8558246625470499,0.9158086707862835,2.872,black,718 nm
718,baia,2500,0.5233133333333333,0.04743856272415231,0.027388666958758284,3,0.495924666374575,0.5507020002920916,28.72,black,718 nm
718,baia,3000,0.439585,0.06441035669828261,0.045544999999999995,2,0.39404,0.48513,34.464,black,718 nm
718,baia,3500,0.37912,0.053240560665718,0.03073845203215889,3,0.3483815479678411,0.4098584520321589,40.208,black,718 nm
718,baia,4000,0.317825,0.041429386309719804,0.029294999999999988,2,0.28853000000000006,0.34712,45.952,black,718 nm
718,baia,4500,0.24725,0.01095692018771698,0.0063259808198676435,3,0.24092401918013234,0.25357598081986765,51.696,black,718 nm
718,baia,500,0.8678233333333334,0.02135730632203729,0.012330646554193525,3,0.8554926867791399,0.8801539798875269,5.744,black,718 nm
718,baia,5000,0.18914,NA,NA,1,NA,NA,57.44,black,718 nm
718,baia,5500,0.17848666666666668,0.030053422988626996,0.017351351852553484,3,0.1611353148141132,0.19583801851922017,63.184,black,718 nm
718,baia,6000,0.1209,NA,NA,1,NA,NA,68.928,black,718 nm
718,baia,6500,0.13543333333333332,0.032736386992662056,0.018900361842509202,3,0.11653297149082412,0.15433369517584253,74.672,black,718 nm
718,baia,7000,0.11219333333333334,0.021791762969831822,0.012581480216748922,3,0.09961185311658442,0.12477481355008226,80.416,black,718 nm
718,distilled,1000,0.82876,NA,NA,1,NA,NA,11.488,distilled,718 nm
718,distilled,10000,0.37695,NA,NA,1,NA,NA,114.88,distilled,718 nm
718,distilled,2000,0.7593,NA,NA,1,NA,NA,22.976,distilled,718 nm
718,distilled,4000,0.60205,NA,NA,1,NA,NA,45.952,distilled,718 nm
718,distilled,6000,0.49378,NA,NA,1,NA,NA,68.928,distilled,718 nm
718,distilled,8000,0.42569,NA,NA,1,NA,NA,91.904,distilled,718 nm
718,ivinhema,1000,0.80738,0.0364104888734002,0.021021605552383478,3,0.7863583944476165,0.8284016055523835,11.488,white,718 nm
718,ivinhema,2000,0.6298033333333334,0.011327106132341693,0.006539707774646937,3,0.6232636255586864,0.6363430411079803,22.976,white,718 nm
718,ivinhema,250,0.88813,0.027954657930298454,0.01613962928116172,3,0.8719903707188382,0.9042696292811617,2.872,white,718 nm
718,ivinhema,3000,0.4869633333333333,0.002946189629561083,0.0017009833757107753,3,0.4852623499576225,0.4886643167090441,34.464,white,718 nm
718,ivinhema,4000,0.34292333333333336,0.020324468832747723,0.011734337551723057,3,0.3311889957816103,0.3546576708850564,45.952,white,718 nm
718,ivinhema,500,0.8686033333333334,0.045465921670338263,0.02624976211532424,3,0.8423535712180091,0.8948530954486577,5.744,white,718 nm
718,ivinhema,5000,0.26561,0.009609094650382009,0.0055478133830666465,3,0.26006218661693337,0.27115781338306666,57.44,white,718 nm
718,ivinhema,6000,0.18790666666666667,0.012409034343305427,0.0071643593184906994,3,0.18074230734817598,0.19507102598515735,68.928,white,718 nm
718,ivinhema,7000,0.16078333333333333,0.030227226689415836,0.017451697465990075,3,0.14333163586734327,0.1782350307993234,80.416,white,718 nm
718,ivinhema,8000,0.11073666666666666,0.010231565536775553,0.005907197116888663,3,0.104829469549778,0.11664386378355533,91.904,white,718 nm
718,ivinhema,9000,0.07705666666666666,0.01141154824435902,0.006588460450751081,3,0.07046820621591558,0.08364512711741774,103.392,white,718 nm
718,parana,1000,0.80621,0.04795015641267502,0.027684035712542583,3,0.7785259642874574,0.8338940357125426,11.488,clean,718 nm
718,parana,10000,0.28002666666666665,0.07672500852612095,0.04429720432613227,3,0.23572946234053438,0.3243238709927989,114.88,clean,718 nm
718,parana,2000,0.6953966666666667,0.0898946618734023,0.051900707231319204,3,0.6434959594353474,0.7472973738979859,22.976,clean,718 nm
718,parana,4000,0.51402,0.08051687214491135,0.04648643780717125,3,0.46753356219282877,0.5605064378071712,45.952,clean,718 nm
718,parana,500,0.8723866666666666,0.022568075534553953,0.013029684484966534,3,0.8593569821817001,0.8854163511516332,5.744,clean,718 nm
